"File","Role","Client","Method","RawPath","IsDynamic"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/news-feed/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nfts","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nlp-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nlp-models","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/normalizers","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/notification-manager","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/notifications","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/number-formats","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nursery/nurseries","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrient-management","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrient-management/plans","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrient-value-sales/issue-nutrient-certificate","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrition","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutritional-optimization","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrition-intelligence/dietary-profiles","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrition-intelligence/food-profiles/search","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrition-intelligence/product-nutrition/${productId}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrition-intelligence/product-nutrition/${productId}/score","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrition-intelligence/product-nutrition/${productId}/value-per-nutrient","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/nutrition-intelligence/wellness-practices","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/oats","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/offer-management","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/oil-seeds","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/onions","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/online-advocacy","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/online-mobilization","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/online-protest","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/open-field-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/operational-intelligence","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/operations/overview","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/operations-resilience-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/optimizations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orchard/orchards","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orchard/record-harvest","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orchard-management","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orchestrations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orders","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orders/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orders/ai/insights","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/orders/cart","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/organic","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/organic-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/organic-input/items","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/organic-traceability/consumer-transparency","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/organization-management/all-organizations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/organizations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/organizations/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/outcome-measurements","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/oxygen-generator","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/package","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/packing","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pallets","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/panchayats","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/panchayats/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/partner-management","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/partnership-building","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/partnerships","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/partnerships/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/partners-resilience-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pasture","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/patches","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pattern-recognition-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/patterns","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/payment-gateway/payment-status","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/payment-gateway/process-payment","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/payment-gateway/refund-payment","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/payment-gateway/supported-gateways","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/payment-methods","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/payment-processing","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/payments","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pedigree","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/peers","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/penetration-tests","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/people-resilience-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/peppers","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/performance","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/performance/kpis","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/performance/metrics","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/performance-measurements","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/performance-monitor","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/performance-monitor/metrics","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/permission-management/permissions","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/permission-manager","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/permissions","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/permitting-resilience-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/personalizations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/personal-warfare","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pest-forecasting","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pesticide-inventory/items","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pesticide-optimization","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pesticides","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pest-management","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pest-resilience-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/photos","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/breeding-alerts","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/feed-conversion-ratio","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/herd","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/herd-performance","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/record-breeding","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/record-feed-consumption","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/record-weight","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/vaccination-alerts","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig/weight-records","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig-ai/monitor-pig-health","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig-ai/optimize-meat-production","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig-ai/optimize-pig-feed","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig-ai/recommend-pig-breeding","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pig-farming/animals","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pipelines","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/plantations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/plant-health","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/planting-date","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/plants","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/platform-configuration/apply-configuration","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/platform-configuration/recommendations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/platform-core/health","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/platform-core/scaling-recommendations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/platform-telemetry/analytics","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/platform-telemetry/status","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/plugin-manager","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/plugins","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/policies","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/policy-influence","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/policy-resilience-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/polyhouse/records","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pond/ponds","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/potatoes","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry/egg-production","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry/feed-consumption","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry/flock-performance","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry/flocks","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry/mortality","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry/vaccination-alerts","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry/vaccination-records","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry-ai/monitor-flock-health","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry-ai/optimize-egg-production","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry-ai/optimize-poultry-feed","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry-ai/predict-mortality-risk","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/poultry-management/batches","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/precision","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/precision-agriculture","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/precision-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/precision-horticulture/readings","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/predictions","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/predictive-analytics/demand-forecast","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/predictive-analytics/pricing-prediction","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/predictive-analytics-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/preferences","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pre-orders","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pre-orders/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/prescriptive-analytics-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pre-season/dashboard","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pre-season-order","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/preservation","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/preventive-maintenance/records","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pricing/advise","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pricing/forward","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/pricing-optimization","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/privacy-settings","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/processes","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/processes-resilience-farming","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/processing","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/process-manager","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/procurement","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/procurements","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/procurement-subscription/statistics","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/producer-groups","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/production","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/product-reviews","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/product-reviews/stats","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/products","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/products/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/products/categories","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/products/product","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/products/products","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/products/states","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/professional-associations","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/professional-associations/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/profile","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/profiler","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/profiling/profiles","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/profiling/profiles/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/profit","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/profit/margins","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/projects","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/projects/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/project-systems/complete-milestone","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/project-systems/milestone-status-summary","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/project-systems/project-budget-vs-actual","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/project-systems/project-milestones","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/project-systems/projects","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/project-systems/project-wbs","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/project-systems/wbs-cost-rollup","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/promotional-banners","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/promotional-banners/${id}","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/property","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/proposals","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/protected-cultivation/structures","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/provenance-data","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","API_OR_SERVICE","api","GET","/provenance-data/${id}/track","True"
