"FrontendFile","Method","RawPath","CandidatePath","Status","BackendPath","BackendRouter"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M262\M262Page.jsx","GET","/api/m262/search?q=${encodeURIComponent(searchQuery)}","/api/m262/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M124\M124Page.jsx","GET","/api/m124/search?q=${encodeURIComponent(searchQuery)}","/api/m124/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/bulk-order/${orderId}","/bulk-order/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M154\M154Page.jsx","GET","/api/m154?${params}","/api/m154","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/automations/${id}/run","/automations/:param/run","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M334\M334.jsx","DELETE","/api/v1/backend-modules/M334/${id}","/api/v1/backend-modules/M334/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M334/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M334\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/sowing/record/${id}","/sowing/record/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M288\M288Page.jsx","DELETE","/api/m288/${id}","/api/m288/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/areas/${id}","/areas/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M250\M250Page.jsx","DELETE","/api/m250/${id}","/api/m250/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/adaptive-strategies/${id}/apply","/adaptive-strategies/:param/apply","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/settlements/${id}","/settlements/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/farm-productivity/metric/${id}","/farm-productivity/metric/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/flood-monitoring/records/record/${id}","/flood-monitoring/records/record/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M080\M080Page.jsx","GET","/api/m080?${params}","/api/m080","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M317\M317.jsx","DELETE","/api/v1/backend-modules/M317/${id}","/api/v1/backend-modules/M317/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M317/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M317\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M168\M168Page.jsx","DELETE","/api/m168/${id}","/api/m168/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M034\M034Page.jsx","DELETE","/api/m034/${id}","/api/m034/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M117\M117Page.jsx","GET","/api/m117/search?q=${encodeURIComponent(searchQuery)}","/api/m117/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M213\M213Page.jsx","GET","/api/m213?${params}","/api/m213","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M144\M144Page.jsx","DELETE","/api/m144/${id}","/api/m144/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M292\M292Page.jsx","GET","/api/m292/search?q=${encodeURIComponent(searchQuery)}","/api/m292/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M164\M164.jsx","DELETE","/api/v1/backend-modules/M164/${id}","/api/v1/backend-modules/M164/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M164/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M164\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M309\M309Page.jsx","GET","/api/m309/search?q=${encodeURIComponent(searchQuery)}","/api/m309/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M194\M194Page.jsx","GET","/api/m194?${params}","/api/m194","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/asset-accounting/asset/${assetId}/depreciation-schedule","/asset-accounting/asset/:param/depreciation-schedule","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M245\M245Page.jsx","GET","/api/m245/search?q=${encodeURIComponent(searchQuery)}","/api/m245/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M052\M052Page.jsx","DELETE","/api/m052/${id}","/api/m052/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/fish-processing/batch/${id}","/fish-processing/batch/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M175\M175Page.jsx","GET","/api/m175/search?q=${encodeURIComponent(searchQuery)}","/api/m175/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M086\M086Page.jsx","DELETE","/api/m086/${id}","/api/m086/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M058\M058Page.jsx","GET","/api/m058/search?q=${encodeURIComponent(searchQuery)}","/api/m058/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/tenant-management/tenant/${id}","/tenant-management/tenant/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M085\M085Page.jsx","GET","/api/m085/search?q=${encodeURIComponent(searchQuery)}","/api/m085/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M35\M35.jsx","DELETE","/api/v1/backend-modules/M035/${id}","/api/v1/backend-modules/M035/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M035/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M035\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/complete-erp-integration/sync-livestock-production/${livestockId}","/complete-erp-integration/sync-livestock-production/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M047\M047Page.jsx","GET","/api/m047?${params}","/api/m047","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/farm-operations-dashboard/kpi/${id}","/farm-operations-dashboard/kpi/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\warningAPI.js","POST","${API_BASE_URL}/api/v1/warnings/generate","/:param/api/v1/warnings/generate","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M065\M065Page.jsx","DELETE","/api/m065/${id}","/api/m065/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/dairy-ai/optimize-feed-composition/${animalId}","/dairy-ai/optimize-feed-composition/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/sort/${entity}","/sort/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M171\M171Page.jsx","GET","/api/m171/search?q=${encodeURIComponent(searchQuery)}","/api/m171/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M271\M271.jsx","DELETE","/api/v1/backend-modules/M271/${id}","/api/v1/backend-modules/M271/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M271/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M271\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M056\M056Page.jsx","DELETE","/api/m056/${id}","/api/m056/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/tracing/traces/${id}","/tracing/traces/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M155\M155Page.jsx","GET","/api/m155/search?q=${encodeURIComponent(searchQuery)}","/api/m155/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M131\M131Page.jsx","DELETE","/api/m131/${id}","/api/m131/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M250\M250.jsx","DELETE","/api/v1/backend-modules/M250/${id}","/api/v1/backend-modules/M250/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M250/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M250\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M323\M323Page.jsx","DELETE","/api/m323/${id}","/api/m323/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/organic-input/item/${id}","/organic-input/item/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M273\M273Page.jsx","DELETE","/api/m273/${id}","/api/m273/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/enterprise-integration/health/${integrationId}","/enterprise-integration/health/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M276\M276Page.jsx","GET","/api/m276/search?q=${encodeURIComponent(searchQuery)}","/api/m276/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M071\M071Page.jsx","DELETE","/api/m071/${id}","/api/m071/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/micronutrient/item/${id}","/micronutrient/item/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M109\M109.jsx","DELETE","/api/v1/backend-modules/M109/${id}","/api/v1/backend-modules/M109/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M109/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M109\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M089\M089Page.jsx","GET","/api/m089/search?q=${encodeURIComponent(searchQuery)}","/api/m089/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/villages/${id}","/villages/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M271\M271Page.jsx","DELETE","/api/m271/${id}","/api/m271/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M54\M54.jsx","DELETE","/api/v1/backend-modules/M054/${id}","/api/v1/backend-modules/M054/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M054/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M054\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M254\M254Page.jsx","GET","/api/m254/search?q=${encodeURIComponent(searchQuery)}","/api/m254/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/preventive-maintenance/record/${id}","/preventive-maintenance/record/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M165\M165.jsx","DELETE","/api/v1/backend-modules/M165/${id}","/api/v1/backend-modules/M165/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M165/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M165\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/cold-storage/facility/${facilityId}","/cold-storage/facility/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/vendors/${id}","/vendors/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M062\M062Page.jsx","DELETE","/api/m062/${id}","/api/m062/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/fisheries-water-quality/reading/${id}","/fisheries-water-quality/reading/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M130\M130Page.jsx","GET","/api/m130/search?q=${encodeURIComponent(searchQuery)}","/api/m130/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M316\M316Page.jsx","GET","/api/m316/search?q=${encodeURIComponent(searchQuery)}","/api/m316/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M228\M228Page.jsx","GET","/api/m228/search?q=${encodeURIComponent(searchQuery)}","/api/m228/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M339\M339.jsx","DELETE","/api/v1/backend-modules/M339/${id}","/api/v1/backend-modules/M339/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M339/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M339\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M034\M034Page.jsx","GET","/api/m034/search?q=${encodeURIComponent(searchQuery)}","/api/m034/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M280\M280Page.jsx","DELETE","/api/m280/${id}","/api/m280/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M277\M277Page.jsx","GET","/api/m277/search?q=${encodeURIComponent(searchQuery)}","/api/m277/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/hatchery-management/batch/${id}","/hatchery-management/batch/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/enterprise-memory/cases/${id}","/enterprise-memory/cases/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/schemes/${id}/apply","/schemes/:param/apply","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/sap-module-architecture/module/${id}/resolve-dependencies","/sap-module-architecture/module/:param/resolve-dependencies","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/farm-task/task/${id}","/farm-task/task/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M258\M258Page.jsx","GET","/api/m258?${params}","/api/m258","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/input-consumption/record/${id}","/input-consumption/record/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M148\M148Page.jsx","DELETE","/api/m148/${id}","/api/m148/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M218\M218Page.jsx","GET","/api/m218?${params}","/api/m218","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M210\M210Page.jsx","GET","/api/m210?${params}","/api/m210","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/micronutrient/item/${id}","/micronutrient/item/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ecommerce-ai/recommendations/${userId}","/ecommerce-ai/recommendations/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M126\M126Page.jsx","GET","/api/m126/search?q=${encodeURIComponent(searchQuery)}","/api/m126/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/audit-checks/${id}/run","/audit-checks/:param/run","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","GET","/farmers/${id}/certifications","/farmers/:param/certifications","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M340\M340.jsx","DELETE","/api/v1/backend-modules/M340/${id}","/api/v1/backend-modules/M340/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M340/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M340\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M62\M62.jsx","DELETE","/api/v1/backend-modules/M062/${id}","/api/v1/backend-modules/M062/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M062/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M317\M317Page.jsx","GET","/api/m317?${params}","/api/m317","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M267\M267.jsx","DELETE","/api/v1/backend-modules/M267/${id}","/api/v1/backend-modules/M267/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M267/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M267\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M245\M245.jsx","DELETE","/api/v1/backend-modules/M245/${id}","/api/v1/backend-modules/M245/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M245/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M245\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M285\M285Page.jsx","DELETE","/api/m285/${id}","/api/m285/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M038\M038Page.jsx","GET","/api/m038/search?q=${encodeURIComponent(searchQuery)}","/api/m038/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M160\M160.jsx","DELETE","/api/v1/backend-modules/M160/${id}","/api/v1/backend-modules/M160/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M160/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M160\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\warningAPI.js","POST","${API_BASE_URL}/api/v1/warnings/metrics/reset","/:param/api/v1/warnings/metrics/reset","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","POST","/complete-ai-integration/optimize-pig-production/${pigId}","/complete-ai-integration/optimize-pig-production/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M063\M063Page.jsx","GET","/api/m063/search?q=${encodeURIComponent(searchQuery)}","/api/m063/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M83\M83.jsx","DELETE","/api/v1/backend-modules/M083/${id}","/api/v1/backend-modules/M083/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M083/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M083\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M84\M84.jsx","DELETE","/api/v1/backend-modules/M084/${id}","/api/v1/backend-modules/M084/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M084/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M084\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M205\M205Page.jsx","GET","/api/m205?${params}","/api/m205","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M291\M291Page.jsx","GET","/api/m291?${params}","/api/m291","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M261\M261Page.jsx","DELETE","/api/m261/${id}","/api/m261/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","DELETE","/input-traceability/record/${id}","/input-traceability/record/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M147\M147Page.jsx","DELETE","/api/m147/${id}","/api/m147/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M052\M052Page.jsx","GET","/api/m052/search?q=${encodeURIComponent(searchQuery)}","/api/m052/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M250\M250Page.jsx","GET","/api/m250?${params}","/api/m250","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ecommerce-ai/optimize-inventory/${productId}","/ecommerce-ai/optimize-inventory/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/cold-storage/facility/${facilityId}","/cold-storage/facility/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M249\M249Page.jsx","DELETE","/api/m249/${id}","/api/m249/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M307\M307Page.jsx","GET","/api/m307?${params}","/api/m307","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M299\M299Page.jsx","DELETE","/api/m299/${id}","/api/m299/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M055\M055Page.jsx","DELETE","/api/m055/${id}","/api/m055/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M156\M156Page.jsx","DELETE","/api/m156/${id}","/api/m156/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M048\M048Page.jsx","GET","/api/m048/search?q=${encodeURIComponent(searchQuery)}","/api/m048/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M223\M223.jsx","DELETE","/api/v1/backend-modules/M223/${id}","/api/v1/backend-modules/M223/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M223/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M223\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\modules\M45\M45.jsx","DELETE","/api/v1/backend-modules/M045/${id}","/api/v1/backend-modules/M045/:param","DYNAMIC_NORMALIZED_MATCH","/api/v1/backend-modules/M045/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M045\routes.js"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M102\M102Page.jsx","GET","/api/m102?${params}","/api/m102","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M147\M147Page.jsx","GET","/api/m147?${params}","/api/m147","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/poultry-management/batch/${id}","/poultry-management/batch/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M169\M169Page.jsx","DELETE","/api/m169/${id}","/api/m169/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/equipment-exchange/listing/${listingId}","/equipment-exchange/listing/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","GET","/ai-agent/agent/${agentName}","/ai-agent/agent/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\api.js","PUT","/geo-boundary/boundary/${id}","/geo-boundary/boundary/:param","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M147\M147Page.jsx","GET","/api/m147/search?q=${encodeURIComponent(searchQuery)}","/api/m147/search","DYNAMIC_UNRESOLVED",,
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\modules\M136\M136Page.jsx","GET","/api/m136/search?q=${encodeURIComponent(searchQuery)}","/api/m136/search","DYNAMIC_UNRESOLVED",,
