"Method","EffectivePath","RouterFile","StaticFrontendUse"
"GET","/api/v1/ai/training/training/metrics/:modelType","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"DELETE","/api/v1/backend-modules/M335/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M335\routes.js","False"
"GET","/api/assetaccounting/assets/:assetId/depreciation-schedule","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\assetAccountingRoutes.js","False"
"GET","/api/v1/backend-modules/M316/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M316\routes.js","False"
"POST","/api/v1/backend-modules/M062/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\routes.js","False"
"GET","/api/v1/nutrition-intelligence/recommendations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","False"
"GET","/api/v1/backend-modules/M080/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M080\routes.js","False"
"POST","/api/productmediaai/products/:productId/cartoon","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productMediaAIRoutes.js","False"
"GET","/api/v1/backend-modules/M330/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M330\routes.js","False"
"POST","/api/v1/backend-modules/M136","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M136\routes.js","False"
"DELETE","/api/v1/backend-modules/M290/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M290\routes.js","False"
"POST","/api/v1/voice-ai/session","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\voiceAIDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M009/threats/detect","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M009\routes.js","False"
"POST","/api/v1/complete-erp-integration/sync-goat-production/:goatId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\completeERPIntegrationDomainRoutes.js","False"
"GET","/api/insuranceenhancements/fraud/statistics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceEnhancements.js","False"
"GET","/api/v1/backend-modules/M318","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M318\routes.js","True"
"PUT","/api/v1/backend-modules/M171/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M171\routes.js","False"
"POST","/api/weather/alerts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherRoutes.js","False"
"DELETE","/api/v1/backend-modules/M049/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M049\routes.js","False"
"GET","/api/v1/backend-modules/M260/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M260\routes.js","False"
"PUT","/api/v1/sap-module-architecture/module/:id/configuration","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sapModuleArchitectureDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M157/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M157\routes.js","False"
"GET","/api/v1/backend-modules/M165/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M165\routes.js","False"
"GET","/api/projectsystems/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\projectSystemsRoutes.js","False"
"POST","/api/v1/backend-modules/M300/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M300\routes.js","False"
"GET","/api/v1/governance/compliance/statistics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governanceModule.js","False"
"GET","/api/v1/ai/training/training/optimize/:modelType","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"POST","/api/library-knowledge/meta/watch/start","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"GET","/api/returnloadboard","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\returnLoadBoardRoutes.js","False"
"GET","/api/status/integration-health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\integrationStatusRoutes.js","False"
"DELETE","/api/v1/backend-modules/M160/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M160\routes.js","False"
"GET","/api/v1/backend-modules/M117/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M117\routes.js","False"
"DELETE","/api/v1/backend-modules/M329/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M329\routes.js","False"
"PUT","/api/v1/backend-modules/M140/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M140\routes.js","False"
"GET","/api/ai/training/training/optimize/:modelType","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"POST","/api/v1/backend-modules/M170/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M170\routes.js","False"
"POST","/api/v1/backend-modules/M260/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M260\routes.js","False"
"GET","/api/v1/backend-modules/M296/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M296\routes.js","False"
"PUT","/api/v1/backend-modules/M112/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M112\routes.js","False"
"GET","/api/v1/ai-decision/ai-context/assess-credit-risk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\aiDecisionRoutes.js","False"
"GET","/api/v1/asset-accounting/assets/:companyId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\assetAccountingDomainRoutes.js","False"
"POST","/api/v1/backend-modules/M054/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M054\routes.js","False"
"POST","/api/projectsystems/wbs/:wbsId/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\projectSystemsRoutes.js","False"
"POST","/api/pig/herd/:animalId/weight-records","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pigRoutes.js","False"
"POST","/api/library/recommendations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"POST","/api/v1/backend-modules/M138","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M138\routes.js","False"
"GET","/api/v1/ai-self-healing/health-metrics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiSelfHealingDomainRoutes.js","False"
"GET","/api/ecommercemarketing/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingRoutes.js","False"
"POST","/api/nutritionintelligence/recipes","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","False"
"POST","/api/v1/mfa/setup","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dual-use\mfaRoutes.js","False"
"POST","/api/aioperationintelligence/optimize","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiOperationIntelligenceRoutes.js","False"
"PUT","/api/v1/backend-modules/M304/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M304\routes.js","False"
"GET","/api/v1/backend-modules/M112","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M112\routes.js","True"
"GET","/api/database-management/overview","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\databaseManagementRoutes.js","False"
"GET","/api/v1/backend-modules/M180/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M180\routes.js","False"
"PUT","/api/v1/backend-modules/M286/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M286\routes.js","False"
"POST","/api/v1/backend-modules/M020/password-reset/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M020\routes.js","False"
"PUT","/api/v1/backend-modules/M021/farmers/:farmerId/onboarding/progress","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M021\routes.js","False"
"POST","/api/farmertraining/programs","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerTrainingRoutes.js","False"
"DELETE","/api/v1/backend-modules/M196/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M196\routes.js","False"
"POST","/api/nervoussystem/route/register","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nervousSystemRoutes.js","False"
"GET","/api/v1/backend-modules/M084","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M084\routes.js","True"
"GET","/api/v1/strategic/pre-season/farmer-agreements","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\preSeasonPurchaseRoutes.js","False"
"GET","/api/v1/backend-modules/M280","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M280\routes.js","True"
"POST","/api/v1/backend-modules/M026","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M026\routes.js","False"
"DELETE","/api/v1/backend-modules/M087/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M087\routes.js","False"
"GET","/api/v1/backend-modules/M023/analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M023\routes.js","False"
"GET","/api/v1/agricultural-intelligence/weather","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\agriculturalIntelligenceDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M311/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M311\routes.js","False"
"POST","/api/productreview/:reviewId/helpful","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productReviewRoutes.js","False"
"GET","/api/v1/backend-modules/M242/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M242\routes.js","False"
"GET","/api/gst/payments","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\finance\gstRoutes.js","False"
"DELETE","/api/v1/backend-modules/M027/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M027\routes.js","False"
"POST","/api/v1/backend-modules/M191","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M191\routes.js","False"
"GET","/api/v1/backend-modules/M140/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M140\routes.js","False"
"GET","/api/v1/backend-modules/M299","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M299\routes.js","True"
"POST","/api/unifiedai/conversational","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","False"
"POST","/api/v1/shared-capacity/reservations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sharedCapacityRoutes.js","False"
"GET","/api/v1/backend-modules/M183/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M183\routes.js","False"
"GET","/api/v1/backend-modules/M041/projects/:projectId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\routes.js","False"
"POST","/api/v1/backend-modules/M136/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M136\routes.js","False"
"POST","/api/livestockmanagement","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockManagementRoutes.js","False"
"GET","/api/phase12/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\phase12.js","False"
"GET","/api/v1/backend-modules/M217/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M217\routes.js","False"
"POST","/api/v1/backend-modules/M288","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M288\routes.js","False"
"DELETE","/api/v1/backend-modules/M183/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M183\routes.js","False"
"POST","/api/v1/ai/conversational","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","False"
"POST","/api/v1/backend-modules/M084","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M084\routes.js","False"
"POST","/api/v1/backend-modules/M020/security-questions/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M020\routes.js","False"
"POST","/api/m400aibackbone/modules","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\m400AiBackboneRoutes.js","False"
"POST","/api/v1/backend-modules/M338/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M338\routes.js","False"
"POST","/api/v1/nutrition-intelligence/product-nutrition","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","False"
"POST","/api/v1/backend-modules/M317/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M317\routes.js","False"
"GET","/api/v1/backend-modules/M030/iot-devices/data","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M030\routes.js","False"
"DELETE","/api/v1/backend-modules/M64/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M64\routes.js","False"
"POST","/api/v1/robotics/missions/:id/abort","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\roboticsRoutes.js","False"
"POST","/api/v1/backend-modules/M141","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M141\routes.js","False"
"POST","/api/v1/backend-modules/M036/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M036\routes.js","False"
"GET","/api/v1/backend-modules/M137/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M137\routes.js","False"
"PUT","/api/v1/backend-modules/M148/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M148\routes.js","False"
"POST","/api/aiselfhealing/strategy","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiSelfHealingRoutes.js","False"
"POST","/api/aiapproval/proposals/:id/execute","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiApprovalRoutes.js","False"
"POST","/api/v1/dairy/animal","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dairyDomainRoutes.js","False"
"POST","/api/v1/cold-storage/booking","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\coldStorageDomainRoutes.js","False"
"GET","/api/v1/enterprise-integration/current","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\enterpriseIntegrationDomainRoutes.js","False"
"GET","/api/animalhealth/quarantines","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\animalHealthRoutes.js","False"
"POST","/api/v1/backend-modules/M008/compliance-rules","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M008\routes.js","False"
"PUT","/api/v1/backend-modules/M187/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M187\routes.js","False"
"POST","/api/logisticsenhancements/warehouses/:warehouseId/inventory","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\logisticsEnhancements.js","False"
"GET","/api/v1/backend-modules/M095","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M095\routes.js","True"
"GET","/api/v1/backend-modules/M043/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M043\routes.js","False"
"PUT","/api/v1/backend-modules/M131/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M131\routes.js","False"
"POST","/api/insuranceenhancements/policies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceEnhancements.js","False"
"POST","/api/v1/ai-decision/predict/demand","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\aiDecisionRoutes.js","False"
"POST","/api/v1/gdpr/export","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\gdprComplianceRoutes.js","False"
"GET","/api/v1/backend-modules/M123/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M123\routes.js","False"
"GET","/api/farmer/fpos/list","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerRoutes.js","False"
"DELETE","/api/v1/backend-modules/M298/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M298\routes.js","False"
"POST","/api/researchanddevelopment","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentRoutes.js","False"
"GET","/api/product/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\productRoutes.js","False"
"GET","/api/v1/backend-modules/M233","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M233\routes.js","True"
"POST","/api/v1/backend-modules/M235/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M235\routes.js","False"
"POST","/api/v1/backend-modules/M126","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M126\routes.js","False"
"GET","/api/v1/fisheries/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","False"
"GET","/api/unifiedai/agents","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","False"
"DELETE","/api/v1/backend-modules/M136/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M136\routes.js","False"
"GET","/api/v1/strategic/pre-season/buyer-portfolio","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\preSeasonPurchaseRoutes.js","False"
"POST","/api/v1/governance/cooperatives","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governanceModule.js","False"
"PUT","/api/v1/backend-modules/M298/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M298\routes.js","False"
"GET","/api/library-knowledge/enterprise-index/activity/ledger/latest","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"GET","/api/v1/backend-modules/M029","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M029\routes.js","False"
"GET","/api/v1/backend-modules/M217/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M217\routes.js","False"
"GET","/api/v1/cooperative-share/distributions/:fpoId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cooperativeShareDomainRoutes.js","False"
"DELETE","/api/v1/backend-modules/M326/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M326\routes.js","False"
"GET","/api/v1/apiculture","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","False"
"POST","/api/assetaccounting/depreciation-run","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\assetAccountingRoutes.js","False"
"POST","/api/hr/timesheets/analyze-anomalies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\hrRoutes.js","False"
"GET","/api/v1/backend-modules/M334","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M334\routes.js","True"
"GET","/api/v1/backend-modules/M098/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M098\routes.js","False"
"DELETE","/api/v1/backend-modules/M257/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M257\routes.js","False"
"GET","/api/v1/backend-modules/M132/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M132\routes.js","False"
"GET","/api/v1/backend-modules/M202/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M202\routes.js","False"
"GET","/api/v1/ai-gateway/models/:provider","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiGatewayRoutes.js","False"
"POST","/api/insuranceenhancements/calculate/transit","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\insuranceEnhancements.js","False"
"PUT","/api/v1/backend-modules/M104/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M104\routes.js","False"
"GET","/api/unifiedaigateway/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIGateway.js","False"
"PUT","/api/v1/backend-modules/M337/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M337\routes.js","False"
"POST","/api/v1/backend-modules/M094","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M094\routes.js","False"
"GET","/api/folubenchmark/report","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\foluBenchmarkRoutes.js","False"
"GET","/api/v1/module-registry/modules","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\moduleRegistryRoutes.js","False"
"PUT","/api/v1/backend-modules/M105/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M105\routes.js","False"
"GET","/api/v1/mfa/status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\dual-use\mfaRoutes.js","False"
"GET","/api/v1/ecommerce-marketplace/gi-listings","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketplaceDomainRoutes.js","False"
"PUT","/api/farmerportalenhancements/land-records/:recordId/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerPortalEnhancements.js","False"
"POST","/api/v1/backend-modules/M223/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M223\routes.js","False"
"POST","/api/v1/cost-control/budget","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\costControlDomainRoutes.js","False"
"PUT","/api/governancemodule/villages/:villageId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\governanceModule.js","False"
"POST","/api/v1/backend-modules/M264/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M264\routes.js","False"
"GET","/api/v1/strategic/contract-farming/buyer-portfolio","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","False"
"POST","/api/v1/backend-modules/M183","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M183\routes.js","False"
"GET","/api/rfq/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\rfqRoutes.js","False"
"GET","/api/v1/poultry/flocks","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\poultryDomainRoutes.js","False"
"GET","/api/demand/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\demandRoutes.js","False"
"PUT","/api/v1/backend-modules/M275/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M275\routes.js","False"
"GET","/api/v1/backend-modules/M010/templates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M010\routes.js","False"
"GET","/api/v1/backend-modules/M104","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M104\routes.js","True"
"GET","/api/ai/copilot/nutrition/analysis","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\aiCopilotService.js","False"
"GET","/api/v1/research-development/funding-opportunities","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","False"
"GET","/api/v1/backend-modules/M037/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M037\routes.js","False"
"GET","/api/ecommercemarketing/sponsored-products","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingRoutes.js","False"
"GET","/api/v1/backend-modules/M231","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M231\routes.js","True"
"GET","/api/v1/nutrition-intelligence/product-nutrition/:productId/score","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\nutritionIntelligenceRoutes.js","False"
"PUT","/api/v1/backend-modules/M093/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M093\routes.js","False"
"POST","/api/v1/backend-modules/M313/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M313\routes.js","False"
"DELETE","/api/v1/backend-modules/M224/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M224\routes.js","False"
"GET","/api/v1/backend-modules/M323","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M323\routes.js","True"
"GET","/api/marketdata/prices/trend","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\marketDataRoutes.js","False"
"POST","/api/folu/parcels","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\foluRoutes.js","False"
"GET","/api/v1/ai/training/training/report/:modelType","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiTrainingEvaluationRoutes.js","False"
"POST","/api/v1/backend-modules/M276/bulk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M276\routes.js","False"
"GET","/api/goat/herd/:femaleId/breeding","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\goatRoutes.js","False"
"POST","/api/v1/library/sync-database","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\libraryRoutes.js","False"
"GET","/api/v1/backend-modules/M175/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M175\routes.js","False"
"PUT","/api/v1/backend-modules/M049/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M049\routes.js","False"
"GET","/api/v1/backend-modules/M055","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M055\routes.js","True"
"GET","/api/aibrain/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiBrainRoutes.js","False"
"GET","/api/bulkorder/analytics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\bulkOrderRoutes.js","False"
"GET","/api/v1/backend-modules/M213/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M213\routes.js","False"
"POST","/api/v1/research-development/patent","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","False"
"PUT","/api/v1/sheep/lambing-outcome/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sheepDomainRoutes.js","False"
"PUT","/api/v1/backend-modules/M174/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M174\routes.js","False"
"GET","/api/v1/backend-modules/M234/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M234\routes.js","False"
"PUT","/api/v1/backend-modules/M185/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M185\routes.js","False"
"GET","/api/v1/financial-ai/ai-capability","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\financialAIRoutes.js","False"
"GET","/api/v1/backend-modules/M017/categories","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M017\routes.js","False"
"POST","/api/v1/erp/sync/farmer","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\erpService.js","False"
