"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason"
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M012_generated.sql","3000_M012_generated.sql",".sql","299","E0748159CAC0C3893892F02DD8742CC1204BD3220AE9B63199BFBB3C4C78DDA4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M013_generated.sql","3000_M013_generated.sql",".sql","299","8157D718454C75504334D05E18251FCF2C8536E256821D40A34339E1FCFB6C3F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M014_generated.sql","3000_M014_generated.sql",".sql","303","58A6F8354DEC213300ACF51EEAA111DFA83466C986B084301816B1F47E6BA94B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M015_generated.sql","3000_M015_generated.sql",".sql","299","F0ED7A76EE14E7BB22644F323721FE3A4CCDAEC9429D8E50A746B60D6CB333D4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M016_generated.sql","3000_M016_generated.sql",".sql","303","8C220AC2BD0482D7F45BC120A36F95B9F03563E04C9F2AF6BD6BE1E19360FC69","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M017_generated.sql","3000_M017_generated.sql",".sql","299","0644D6F93A8F4C7A89E1E4B7914379C6FD3F4E43E6FBF73F666D3691C87CCBCB","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M018_generated.sql","3000_M018_generated.sql",".sql","303","D6C6F9C48BAA3DF310CE78A9A2E81F3A31599A66FFD48DAF98FC2D3F8E07A5A7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M019_generated.sql","3000_M019_generated.sql",".sql","303","93C073B816672A8EE99A88A6E4B0E9978C21B8177AB545B8964C49F492D01391","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M020_generated.sql","3000_M020_generated.sql",".sql","303","73984FE9A749248CE447A9AEFEDA3BCBA9970AA934B9AAD46BE226C2DBB3F117","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M021_generated.sql","3000_M021_generated.sql",".sql","301","24D37A814762A33422B7F24D6E7613F2D81E84E97AEE900FD8DC79F1F692A26E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M022_generated.sql","3000_M022_generated.sql",".sql","301","97F6ED7E65B81AE2D7AA65B3CDA0FD4CA2B37C92B8421473081BB2E3C8C94B27","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M023_generated.sql","3000_M023_generated.sql",".sql","301","D3361251D74116EA891E3919EE61AFF9745C0F1EBAFD25884E4CD43E8020D7EC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M024_generated.sql","3000_M024_generated.sql",".sql","301","C32791F5DBA371CF0DFFC4BFB626F3C86D09BEA323EE520B99DA5A79120E00E3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M025_generated.sql","3000_M025_generated.sql",".sql","301","CAFD0C953ED5E091CA45436C475CD40C565895FB67544662AE92E5A5EE709DB1","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M026_generated.sql","3000_M026_generated.sql",".sql","301","88387B6981B2D1A0231A54449500D9E55663149DE354E9C8B6F076F3C5185D78","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M027_generated.sql","3000_M027_generated.sql",".sql","301","AFDACC3E3DF4446C81E47D98B0E9749A1EFC740FB8F30B08DB63AFE37FEEB2E8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M028_generated.sql","3000_M028_generated.sql",".sql","301","85137869EF1CC9BEDADF509643E7095DFD09BAD29481587E4E177014268805BD","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M029_generated.sql","3000_M029_generated.sql",".sql","301","84D23D202B44A5395AE11B30865D46D6CEB70F466A89A9CBD1FAB915EF921B77","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M030_generated.sql","3000_M030_generated.sql",".sql","301","9BAE9D03998B2A7852467B51481F6317DA0244A019D49A72F0A73968E6FAE7F0","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M031_generated.sql","3000_M031_generated.sql",".sql","305","C9A8AF25481C512EFF5D032BD642C60E21DCE4FB32F1A4E7CC417668F64EBAEC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M032_generated.sql","3000_M032_generated.sql",".sql","305","36296B62618DDE8CC6DC396F0F1086AAA2B4BE34576D7812119DEC90052160DF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M033_generated.sql","3000_M033_generated.sql",".sql","305","DB7BAEBA9855517D4455A526F66F7E974B0A5B6A0BD0227FB679F390724F995C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M034_generated.sql","3000_M034_generated.sql",".sql","299","6AA27C776679C2BA19040A5DC401872CDD7129695B14A5544A838959225F3CAC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M035_generated.sql","3000_M035_generated.sql",".sql","299","B4485B99A778865D8F9A65E78284508B2058309EAF09E52EA63CC79917979D5E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M036_generated.sql","3000_M036_generated.sql",".sql","305","711E6CC15BFF73747BF87B486A55D61164754F7DBBE0C685E15205EB87D73618","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M037_generated.sql","3000_M037_generated.sql",".sql","299","DEBD3ACB1906ED93BD1E04098F8613C17956C32F55F0DA6C122CBF1FEEBDC96A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M038_generated.sql","3000_M038_generated.sql",".sql","299","E841D7D58F64333ABE4A62AD0010F59A586DC71B50770C730309CA7B3576BAB9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M039_generated.sql","3000_M039_generated.sql",".sql","299","DF78728BCD28F0FA09C9B5F20C6ED58B5EB7CBF75D17A8C4743E9B1F394A0FF3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M040_generated.sql","3000_M040_generated.sql",".sql","305","B2D0683332DEFEE8879468221AB4057D4A8F20DBFDF19660159453A989A2404C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M041_generated.sql","3000_M041_generated.sql",".sql","304","E3CB8EDAF16243DB2999AE444D9470165859B035A645F3AFBFDDF71EDC1F627D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M042_generated.sql","3000_M042_generated.sql",".sql","312","AB65B6535487CF36210E48D9A2D89FE78916B67600A4A14DCB9AA22BF985F1D2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M043_generated.sql","3000_M043_generated.sql",".sql","312","4ED7D863737A7680BF56929D4CE7EA9859B650D9993DE2844996467DE7D95CE0","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M044_generated.sql","3000_M044_generated.sql",".sql","312","ACF7FD84F1267D2BA79B33827DFA5435016E8A5997B511672BC42DFA12320066","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M045_generated.sql","3000_M045_generated.sql",".sql","312","D0D1C35419F3DFD470551BDCC276232B7018A4315D443EC14CC34AA0EC0CA227","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M046_generated.sql","3000_M046_generated.sql",".sql","304","830EB683725349C1AF4CC7A3D2E4A53AF17A66A1BF9C07938BAF868CA5AF47B7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M047_generated.sql","3000_M047_generated.sql",".sql","312","9B58C794230259BB38CED5E9A14E6CC0948FD9D78CA06F139070BC03ECF7FF8D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M048_generated.sql","3000_M048_generated.sql",".sql","312","7315EB71A268F87475679168D0C846F97FBA87C83A31832329E1A982213889CC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M049_generated.sql","3000_M049_generated.sql",".sql","304","F6001CD4F35D86E40E65093C3677285238D407FEDDB0E3A449D339E32237557F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M050_generated.sql","3000_M050_generated.sql",".sql","312","B1222E0D37B14CDD99A9F1A622C913545684D615D04D2D8D4F1C58924DD5855B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M051_generated.sql","3000_M051_generated.sql",".sql","298","E29847B8F8AB44A79D4B6DD2C20C8BD3ADFC085EFCEA9E3D19E516B32F74E18E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M052_generated.sql","3000_M052_generated.sql",".sql","298","370A35EF30B4ECF02F7C5A297519F774AF3EC46B9A3800C403A9D6622E83B8AF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M053_generated.sql","3000_M053_generated.sql",".sql","298","75F7FA54CE9EDDA3329083A4ADB5109BF931F8A4C47EA0E46D04CD5068CA7309","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M054_generated.sql","3000_M054_generated.sql",".sql","298","2AB798304C3E4568E719110AD06BC7FF99BBA99F36B6123F64F5794CE346CEF3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M055_generated.sql","3000_M055_generated.sql",".sql","306","0C3FAD868F658D5E80FB60E5B95B121C99D119400935E93FC44E9D60487C02A2","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M056_generated.sql","3000_M056_generated.sql",".sql","303","5E8355D1754A554F4CBAC7D887C92577D61097747ABA211F857E1FEB4797F156","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M057_generated.sql","3000_M057_generated.sql",".sql","298","7F1EB138A3DBBAFEF9C4B878A2A504B6B07E9786B64D42E1A5550DD96165F51E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M058_generated.sql","3000_M058_generated.sql",".sql","298","73185CAC95075A72A9BBEB2A3AE2C87BA46F06635F99D5353B54A55820A18CAF","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M059_generated.sql","3000_M059_generated.sql",".sql","298","4601DBB2E0DC7CE0375919743804A475E459AA7F4C5D68D5944A5DCA73D166A9","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M060_generated.sql","3000_M060_generated.sql",".sql","298","3E22F1FF8B31B4B7C6C7DDC39BEBCFCE3178591F463C82BF2FED990F90867FFE","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M061_generated.sql","3000_M061_generated.sql",".sql","299","7306EAF530E554C6899879A6C1122F67786AD5D179693EE4E3325E345CB50970","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M062_generated.sql","3000_M062_generated.sql",".sql","299","3391B4787537CE45B0B2D3E92C2A6AC0930C7368BA4D3839205162A92C02FEC4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M063_generated.sql","3000_M063_generated.sql",".sql","299","6611B23094AE98362CD80C2431CF47E68F7A769F9C12380C816F9C1A43D36909","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M064_generated.sql","3000_M064_generated.sql",".sql","299","10EA67B01CA0E58F9A5CEE95EA439E4130A24F07805F9E3C1F5DAFC755B1227B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M065_generated.sql","3000_M065_generated.sql",".sql","299","5654DA2407143FA4A7139FE60F6F55C3095EF0415522451415FE0D217F97787A","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M066_generated.sql","3000_M066_generated.sql",".sql","299","B4C68DD6A2FBB911C389097E773C15F0E0E671CEDA11FF2D2D002EFEEA3D941D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M067_generated.sql","3000_M067_generated.sql",".sql","299","28F23A5CD06DBABAB06B0FC8AF761D2E0EC9D3429315DD0AC8BAA34B45B1DAE8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M068_generated.sql","3000_M068_generated.sql",".sql","299","29D736CEEE35F72B5293426AF17E8F69D3700E3754E4D08E9AC4BE7CCCC21055","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M069_generated.sql","3000_M069_generated.sql",".sql","299","51AD08C80E523112145BB467E5D6FB423247485A186D6E48D1745498C638BD7E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M070_generated.sql","3000_M070_generated.sql",".sql","299","0A9719EF84E4E60A485349879BE7FD2F81ED5C174DB12896C406CEBB3EA86801","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M071_generated.sql","3000_M071_generated.sql",".sql","305","81390AAD92219D3C304E298D1014791AFC409E82110E32B3424C83DC1F5F62C6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M072_generated.sql","3000_M072_generated.sql",".sql","305","20697A356190AB9F34AEA85385C15F5FD1E615539DC3ECC882F2E14C9865E10B","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M073_generated.sql","3000_M073_generated.sql",".sql","305","7696C0F59482AA5E5557AC00421983706D91C016E7536B1B1FAD37EEA933D697","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M074_generated.sql","3000_M074_generated.sql",".sql","299","86422EF612A8F42572C646BE46C5F923550C046951A87A2DB3F958219664AF39","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M075_generated.sql","3000_M075_generated.sql",".sql","300","D4CFFB4DF78F4E96B163D8340A1BF05EE6EF3B65AF2B4D3690AB799FB5D7EC6E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M076_generated.sql","3000_M076_generated.sql",".sql","300","08538BA9557BB6F1877151411EB7B60F0FF69C02F033DE68ED3310DDF4B9DC7C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M077_generated.sql","3000_M077_generated.sql",".sql","300","C700C77E58F6DCF7820698CCE6820966F2F70CE121993120E2B1AE18CE3FE3AB","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M078_generated.sql","3000_M078_generated.sql",".sql","300","B90E0A476DC0913A8381C948C576D5043A5EDB2A07CD856C1D1BAF982282E0BC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M079_generated.sql","3000_M079_generated.sql",".sql","300","D90023049A4188BA9C2D29E8A71CA50939BACC3635019D44A99E955F928BB38E","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M080_generated.sql","3000_M080_generated.sql",".sql","300","A1FD5595A1611C6266D904E95EAF7194940A1112C706BCDDAC989E2BD04D4EE6","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M081_generated.sql","3000_M081_generated.sql",".sql","299","02AB0821B5E4F5416C8C2869DA6B4746836A8E564A97557488DA51D525EAD085","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M082_generated.sql","3000_M082_generated.sql",".sql","299","7474098C18C49205EA204A8B8211E2C96C18186FBF3AECE17EB0C3B50D9D01ED","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M083_generated.sql","3000_M083_generated.sql",".sql","302","5C0B2B79A6B3B3EA037ABBBB37C71D3276AF9E00DC50F830AC0542BECB72581C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M084_generated.sql","3000_M084_generated.sql",".sql","299","A430DE5BEF6EEB82F844F4F4F49D7D4DB86CBFEA8C6A09FCF287F026F91897A1","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M085_generated.sql","3000_M085_generated.sql",".sql","299","A761D852C998876D7BAEF862F47BDB252B075C606D765E46936C0A7281218D03","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M086_generated.sql","3000_M086_generated.sql",".sql","299","0CFCF1D550BFDEE1F6B41F47379FF95992A8C791C2735E9586AFF048B6637381","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M087_generated.sql","3000_M087_generated.sql",".sql","302","B60D372D499DA881F93A47302E5A4E0BF4C16A22E0A885D5FAD127ACFBF42468","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M088_generated.sql","3000_M088_generated.sql",".sql","302","3D0F7F5F7F58AAC1695F7E87487FDF6CAE08B466FFD2CCB9DD5D3EA1103234B0","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M089_generated.sql","3000_M089_generated.sql",".sql","302","CE3D987C3D1DEAEF39A3FECF79F6A8429148F709115AE81FF4570FCD748AB7FC","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M090_generated.sql","3000_M090_generated.sql",".sql","299","3CB9F2BC8E387AD893260D19CFB4C49B7A45486F147B87AA76E4CDEF9512BFE8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M091_generated.sql","3000_M091_generated.sql",".sql","304","545A3FADCAC17E0D60B4346D717F1792DF48352FCCD86E81CCF2577AA3015F37","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M092_generated.sql","3000_M092_generated.sql",".sql","304","89B91034117B616670A72E2DB5F8EA080B47BB70F7BAF5316EACB3C3776FA828","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M093_generated.sql","3000_M093_generated.sql",".sql","304","B54FF04D075BB4651213317E0A260C540E0C7187BFA2E76E3B613251F7A2474F","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M094_generated.sql","3000_M094_generated.sql",".sql","304","98EF98DD2EA39DF31287ED7843281CA1B6E79B3555D434FFAEEE473879CA5713","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M095_generated.sql","3000_M095_generated.sql",".sql","305","4781BC472CC2346D12132231A4F6704B6F393F15086D1E6F2970C6B8A62218FD","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M096_generated.sql","3000_M096_generated.sql",".sql","305","3201D4962D33B1041974579851A11A53E48DC416F9FBFA95E6121370EABA72A3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M097_generated.sql","3000_M097_generated.sql",".sql","305","BD38E5B41C478C1D2CE230ADB26992C3667E2236BA60EA7FDF499B78176B8156","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
".claude\worktrees\agent-af3ae463e9a2009a7\backend\src\database\migrations\3000_M098_generated.sql","3000_M098_generated.sql",".sql","304","BB1A68C36EA58C50ACDB75A222A39688A1F79CE77C752E7AEDA7A7F5D45F6200","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established."
