"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"backend\src\routes\gstRoutes.js","gstRoutes.js",".js","14172","39942BE6754994901B6337C13D665B1B8B9AECEAD9DB18DB8704EE09443E99BD","EBD-PHY-0000290916","AUTHORITY_PATH","85","backend\src\routes\gstRoutes.js","backend\src\routes\gstRoutes.js","gstRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\healthRoutes.js","healthRoutes.js",".js","11276","A439886C7B80B27130D7345B667E0EB5B09267518375162B8287009004334FD7","EBD-PHY-0000290917","AUTHORITY_PATH","85","backend\src\routes\healthRoutes.js","backend\src\routes\healthRoutes.js","healthRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\horticultureManagementRoutes.js","horticultureManagementRoutes.js",".js","2827","DF0180652752A9732CB656445944F02446523A80F64D4B4DBC8DDC8DE041644A","EBD-PHY-0000290918","AUTHORITY_PATH","85","backend\src\routes\horticultureManagementRoutes.js","backend\src\routes\horticultureManagementRoutes.js","horticultureManagementRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\hrRoutes.js","hrRoutes.js",".js","4814","3E24CD43F39FF9862CF34015C85027F7FF2B9C9FDF87158DD65146660FF0799A","EBD-PHY-0000290919","AUTHORITY_PATH","85","backend\src\routes\hrRoutes.js","backend\src\routes\hrRoutes.js","hrRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\informationSharingRoutes.js","informationSharingRoutes.js",".js","10780","DB937CCC3D5CDC2F7E57721E4A29FD988020C4344C7DC55FBF7E6D5AF2AE2815","EBD-PHY-0000290920","AUTHORITY_PATH","85","backend\src\routes\informationSharingRoutes.js","backend\src\routes\informationSharingRoutes.js","informationSharingRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\inputSupplyManagementRoutes.js","inputSupplyManagementRoutes.js",".js","2774","45B63C24A33DC1B171D9A3D91609E1BB91775255BE67EB4F81784104DCAA471F","EBD-PHY-0000290921","AUTHORITY_PATH","85","backend\src\routes\inputSupplyManagementRoutes.js","backend\src\routes\inputSupplyManagementRoutes.js","inputSupplyManagementRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\insuranceEnhancements.js","insuranceEnhancements.js",".js","7111","923712956ACF491F445BC9377E1010216102E3CC64479BF67FDB68675414D3E9","EBD-PHY-0000290922","AUTHORITY_PATH","85","backend\src\routes\insuranceEnhancements.js","backend\src\routes\insuranceEnhancements.js","insuranceEnhancements.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\knowledgeRoutes.js","knowledgeRoutes.js",".js","10400","69BAC791BAB7361748A3D3E7AD34306C9151318279E1326A52E52702691B23A3","EBD-PHY-0000290923","AUTHORITY_PATH","85","backend\src\routes\knowledgeRoutes.js","backend\src\routes\knowledgeRoutes.js","knowledgeRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\landManagementRoutes.js","landManagementRoutes.js",".js","2584","538FE2B863B7A456D6DCBB891531B6CC79B040E23EFF9842508C38F4AE76F64D","EBD-PHY-0000290924","AUTHORITY_PATH","85","backend\src\routes\landManagementRoutes.js","backend\src\routes\landManagementRoutes.js","landManagementRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\livestockManagementRoutes.js","livestockManagementRoutes.js",".js","2508","3902A81C38473C01B470AEF349784FDF27BE053FB654E84F8C88AB0F5C720B1C","EBD-PHY-0000290925","AUTHORITY_PATH","85","backend\src\routes\livestockManagementRoutes.js","backend\src\routes\livestockManagementRoutes.js","livestockManagementRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\logisticsEnhancementRoutes.js","logisticsEnhancementRoutes.js",".js","13809","A183DAD3B7E76375CFE3D53F2E34F018A14C894C0FA075D599CE6D45C5433E18","EBD-PHY-0000290926","AUTHORITY_PATH","85","backend\src\routes\logisticsEnhancementRoutes.js","backend\src\routes\logisticsEnhancementRoutes.js","logisticsEnhancementRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\logisticsEnhancements.js","logisticsEnhancements.js",".js","8453","8319DA6C4C79E25217534A610527BB895FDB3E97DA7412BFAAFA807A490928F8","EBD-PHY-0000290927","AUTHORITY_PATH","85","backend\src\routes\logisticsEnhancements.js","backend\src\routes\logisticsEnhancements.js","logisticsEnhancements.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\marketDataRoutes.js","marketDataRoutes.js",".js","1801","2A550BBD120793C324228539E4CF7FE6CC662FA3D04371520785FBEB6686B4DE","EBD-PHY-0000290928","AUTHORITY_PATH","85","backend\src\routes\marketDataRoutes.js","backend\src\routes\marketDataRoutes.js","marketDataRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\marketplaceEnhancements.js","marketplaceEnhancements.js",".js","8958","2424D7FCFED405198C5A39A72B60AE6560402676FB4305695E00E0F8A3DDF452","EBD-PHY-0000290929","AUTHORITY_PATH","85","backend\src\routes\marketplaceEnhancements.js","backend\src\routes\marketplaceEnhancements.js","marketplaceEnhancements.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\nervousSystemRoutes.js","nervousSystemRoutes.js",".js","7058","3C43AD426C65FAE4BCFDB9465867C780FE1B16169ED1465BE8E724FD16128A6D","EBD-PHY-0000290930","AUTHORITY_PATH","85","backend\src\routes\nervousSystemRoutes.js","backend\src\routes\nervousSystemRoutes.js","nervousSystemRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\nutrientValueSalesRoutes.js","nutrientValueSalesRoutes.js",".js","4790","9D6AA9434A0FC3B83D531B89EFD6F88A2BB43965F2D71F4FCBA784A903B3303C","EBD-PHY-0000290931","AUTHORITY_PATH","85","backend\src\routes\nutrientValueSalesRoutes.js","backend\src\routes\nutrientValueSalesRoutes.js","nutrientValueSalesRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\operationsManagementRoutes.js","operationsManagementRoutes.js",".js","2808","C03FCABB7D6D32C8CF2BFE05333129F3DEFF4E211CCFA7D59BBAB77AB21E469E","EBD-PHY-0000290932","AUTHORITY_PATH","85","backend\src\routes\operationsManagementRoutes.js","backend\src\routes\operationsManagementRoutes.js","operationsManagementRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\organizationManagementRoutes.js","organizationManagementRoutes.js",".js","6124","0E7E788260583CEDFEEDBA95FCC7BE393385759186AFD8C9248AB671E0866852","EBD-PHY-0000290933","AUTHORITY_PATH","85","backend\src\routes\organizationManagementRoutes.js","backend\src\routes\organizationManagementRoutes.js","organizationManagementRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\pigRoutes.js","pigRoutes.js",".js","10797","791C2996792DD561D5B7F9BD380D2B80FF315F4FDB82FFF85E3E9279C1784F77","EBD-PHY-0000290934","AUTHORITY_PATH","85","backend\src\routes\pigRoutes.js","backend\src\routes\pigRoutes.js","pigRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\platformConfigurationRoutes.js","platformConfigurationRoutes.js",".js","4884","30EDF78B8303783CC8B81198C8BC3B2EF65144FF840946EFA9DFE528DEF98C49","EBD-PHY-0000290935","AUTHORITY_PATH","85","backend\src\routes\platformConfigurationRoutes.js","backend\src\routes\platformConfigurationRoutes.js","platformConfigurationRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\platformCoreRoutes.js","platformCoreRoutes.js",".js","5294","FF31FF27268520BB630C3CDA398C5389763594B44C4B46F77D5761EE231FDA43","EBD-PHY-0000290936","AUTHORITY_PATH","85","backend\src\routes\platformCoreRoutes.js","backend\src\routes\platformCoreRoutes.js","platformCoreRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\platformFoundationRoutes.js","platformFoundationRoutes.js",".js","11078","DC527143A8C10EAEB08ADF1553A18E620FA90C8E91F9FFAA2477FFC0A97AB3C2","EBD-PHY-0000290937","AUTHORITY_PATH","85","backend\src\routes\platformFoundationRoutes.js","backend\src\routes\platformFoundationRoutes.js","platformFoundationRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\platformTelemetryRoutes.js","platformTelemetryRoutes.js",".js","741","C3F7A8B1B3260AB005A801408BF84F8F17AA3FF0F98350A5074DD89707CBDD2A","EBD-PHY-0000290938","AUTHORITY_PATH","85","backend\src\routes\platformTelemetryRoutes.js","backend\src\routes\platformTelemetryRoutes.js","platformTelemetryRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\poultryRoutes.js","poultryRoutes.js",".js","10073","A039D8D723C92A66CF89C105DD677EE082E8766AE7362FB3C53236F061694574","EBD-PHY-0000290939","AUTHORITY_PATH","85","backend\src\routes\poultryRoutes.js","backend\src\routes\poultryRoutes.js","poultryRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\preventiveMaintenanceRoutes.js","preventiveMaintenanceRoutes.js",".js","2096","A60610987913BC5AFAB318D38B50EEC6C30CCB13C45DC76385611E9B5317EF61","EBD-PHY-0000290940","AUTHORITY_PATH","85","backend\src\routes\preventiveMaintenanceRoutes.js","backend\src\routes\preventiveMaintenanceRoutes.js","preventiveMaintenanceRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\productMediaAIRoutes.js","productMediaAIRoutes.js",".js","864","7E2A377B848E0494E283B6FBE690551C4C703BD8543B807A493C78D1B1453B0A","EBD-PHY-0000290941","AUTHORITY_PATH","85","backend\src\routes\productMediaAIRoutes.js","backend\src\routes\productMediaAIRoutes.js","productMediaAIRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\projectSystemsRoutes.js","projectSystemsRoutes.js",".js","5547","954C02FBF5A1B6FE230F7A458FF93B74822B2962EE42A616B0C0A11E5CBE3519","EBD-PHY-0000290942","AUTHORITY_PATH","85","backend\src\routes\projectSystemsRoutes.js","backend\src\routes\projectSystemsRoutes.js","projectSystemsRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\recoveredFinanceRoutes.js","recoveredFinanceRoutes.js",".js","5597","6D04C996CD11717E7DAE9AE1AC853959AB5A172A5861C7F79CC5FB6D0A1EE4CF","EBD-PHY-0000290943","AUTHORITY_PATH","85","backend\src\routes\recoveredFinanceRoutes.js","backend\src\routes\recoveredFinanceRoutes.js","recoveredFinanceRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\regionalVarietyRoutes.js","regionalVarietyRoutes.js",".js","2116","4D6059159065AF65ECF989046C0A8011C2C911CFED607A4A20461E9E81C5715B","EBD-PHY-0000290944","AUTHORITY_PATH","85","backend\src\routes\regionalVarietyRoutes.js","backend\src\routes\regionalVarietyRoutes.js","regionalVarietyRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\researchAndDevelopmentRoutes.js","researchAndDevelopmentRoutes.js",".js","11549","8F99C6C308640C454A7511B1A163194CFC9C5B7D22450640C38A73A32155E3AC","EBD-PHY-0000290945","AUTHORITY_PATH","85","backend\src\routes\researchAndDevelopmentRoutes.js","backend\src\routes\researchAndDevelopmentRoutes.js","researchAndDevelopmentRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\returnLoadBoardRoutes.js","returnLoadBoardRoutes.js",".js","1691","346B5558C40FE6AB0E6C6B65EABBB038B1705DF3DF02BD609D81641184AADB07","EBD-PHY-0000290946","AUTHORITY_PATH","85","backend\src\routes\returnLoadBoardRoutes.js","backend\src\routes\returnLoadBoardRoutes.js","returnLoadBoardRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\revenueRoutes.js","revenueRoutes.js",".js","1027","7C72D82AD680AFD92246E8373228DE1B52012756EDA34E7FD3F11F08AC62111F","EBD-PHY-0000290947","AUTHORITY_PATH","85","backend\src\routes\revenueRoutes.js","backend\src\routes\revenueRoutes.js","revenueRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\rfqRoutes.js","rfqRoutes.js",".js","2324","0B44FEE5D3302D823624D9007D61C549C28ACFC9EB0A52D729F4BA735174A864","EBD-PHY-0000290948","AUTHORITY_PATH","85","backend\src\routes\rfqRoutes.js","backend\src\routes\rfqRoutes.js","rfqRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\riskPricingRoutes.js","riskPricingRoutes.js",".js","7088","B915DBC09D3F3278875DE2B76BDFCC52A4372319371298755A2C96378192C26F","EBD-PHY-0000290949","AUTHORITY_PATH","85","backend\src\routes\riskPricingRoutes.js","backend\src\routes\riskPricingRoutes.js","riskPricingRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\sapModuleArchitectureRoutes.js","sapModuleArchitectureRoutes.js",".js","11161","24785C81BE783A7071B1BE42F0EB292B7D7EC8D68C34264DFD5F1A0D5773F927","EBD-PHY-0000290950","AUTHORITY_PATH","85","backend\src\routes\sapModuleArchitectureRoutes.js","backend\src\routes\sapModuleArchitectureRoutes.js","sapModuleArchitectureRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\seedVaultRoutes.js","seedVaultRoutes.js",".js","3069","CD63532C7A3C8E21791B6A7737751A0258DBA43382CC9C6A20A87E190B763460","EBD-PHY-0000290951","AUTHORITY_PATH","85","backend\src\routes\seedVaultRoutes.js","backend\src\routes\seedVaultRoutes.js","seedVaultRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
"backend\src\routes\sellerRankingRoutes.js","sellerRankingRoutes.js",".js","1314","EF8283C5EBEE1B47BD3B8E548A1C2DD23AD9F3AA8CF8AC8713BFD70977F5447A","EBD-PHY-0000290952","AUTHORITY_PATH","85","backend\src\routes\sellerRankingRoutes.js","backend\src\routes\sellerRankingRoutes.js","sellerRankingRoutes.js","UNRESOLVED","UNRESOLVED","UNRESOLVED","False","False","False","REVIEW_REQUIRED","Unique path identity but SHA256 does not independently corroborate.","SAFE_TO_ACCESSION_PATH_CONFIRMED","Path-based Authority identity already established (PhysicalItemID assigned); missing hash corroboration is an Authority-registry completeness gap, not file ambiguity — global CONFLICT and DUPLICATE counts for this run were both 0. Safe to backfill SHA256 onto the existing PhysicalItemID."
