"File","Lines","Bytes","PlaceholderHits","Classification"
"frontend/src/components/forms/RegisterForm41.jsx","7","185","1","LIKELY_SKELETON"
"frontend/src/components/forms/RegisterForm51.jsx","7","185","1","LIKELY_SKELETON"
"frontend/src/components/forms/RegisterForm61.jsx","7","185","1","LIKELY_SKELETON"
"frontend/src/components/forms/RegisterForm71.jsx","7","185","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm.jsx","7","181","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm17.jsx","7","183","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm27.jsx","7","183","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm37.jsx","7","183","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm47.jsx","7","183","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm57.jsx","7","183","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm67.jsx","7","183","1","LIKELY_SKELETON"
"frontend/src/components/forms/SearchForm77.jsx","7","183","1","LIKELY_SKELETON"
"frontend/src/components/GIIntelligence/GIProductCard.jsx","163","6785","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/components/Header.jsx","983","42893","2","REVIEW"
"frontend/src/components/index.js","37","1659","3","REVIEW"
"frontend/src/components/KnowledgeGraph/KnowledgeExplorer.jsx","189","7219","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/components/LaboratoryERP/SampleRegistration.jsx","360","12993","6","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/components/Library/LibraryBrowser.jsx","600","25655","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/components/Marketplace/GSTCalculator.jsx","185","6960","2","REVIEW"
"frontend/src/components/Marketplace/ProductReview.jsx","230","8512","2","REVIEW"
"frontend/src/components/MFA/MFASetup.jsx","150","5397","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/components/Modals/InputModal.jsx","65","1871","3","REVIEW"
"frontend/src/components/OrganicTraceability/OrganicFarmRegistration.jsx","234","8462","6","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/components/OrganicTraceability/QRCodeScanner.jsx","189","8150","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/components/PlaceholderPage.jsx","12","276","1","LIKELY_SKELETON"
"frontend/src/components/PredictiveAnalytics/DemandForecast.jsx","170","7361","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/components/ui/common.jsx","428","12877","3","REVIEW"
"frontend/src/components/ui/select.jsx","70","2229","2","REVIEW"
"frontend/src/hooks/useAuth.js","53","1306","1","REVIEW"
"frontend/src/modules/M011/M011Page.jsx","77","2731","3","REVIEW"
"frontend/src/modules/M016/M016Page.jsx","13","2021","1","LIKELY_SKELETON"
"frontend/src/modules/M031/M031Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M032/M032Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M033/M033Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M034/M034Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M035/M035Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M036/M036Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M037/M037Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M038/M038Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M039/M039Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M040/M040Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M041/M041Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M042/M042Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M043/M043Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M044/M044Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M045/M045Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M046/M046Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M047/M047Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M048/M048Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M049/M049Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M050/M050Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M051/M051Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M052/M052Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M053/M053Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M054/M054Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M055/M055Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M056/M056Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M057/M057Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M058/M058Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M059/M059Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M060/M060Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M061/M061Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M062/M062Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M063/M063Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M064/M064Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M065/M065Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M066/M066Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M067/M067Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M068/M068Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M069/M069Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M070/M070Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M071/M071Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M072/M072Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M073/M073Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M074/M074Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M075/M075Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M076/M076Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M077/M077Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M078/M078Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M079/M079Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M080/M080Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M081/M081Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M082/M082Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M083/M083Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M084/M084Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M085/M085Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M086/M086Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M087/M087Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M088/M088Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M089/M089Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M090/M090Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M091/M091Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M092/M092Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M093/M093Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M094/M094Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M095/M095Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M096/M096Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M097/M097Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M098/M098Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M099/M099Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M100/M100Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M101/M101Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M102/M102Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M103/M103Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M104/M104Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M105/M105Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M106/M106Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M107/M107Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M108/M108Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M109/M109Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M110/M110Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M111/M111Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M112/M112Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M113/M113Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M114/M114Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M115/M115Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M116/M116Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M117/M117Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M118/M118Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M119/M119Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M120/M120Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M121/M121Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M122/M122Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M123/M123Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M124/M124Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M125/M125Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M126/M126Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M127/M127Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M128/M128Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M129/M129Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M130/M130Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M131/M131Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M132/M132Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M133/M133Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M134/M134Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M135/M135Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M136/M136Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M137/M137Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M138/M138Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M139/M139Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M140/M140Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M141/M141Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M142/M142Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M143/M143Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M144/M144Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M145/M145Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M146/M146Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M147/M147Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M148/M148Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M149/M149Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M150/M150Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M151/M151Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M152/M152Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M153/M153Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M154/M154Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M155/M155Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M156/M156Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M157/M157Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M158/M158Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M159/M159Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M160/M160Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M161/M161Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M162/M162Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M163/M163Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M164/M164Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M165/M165Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M166/M166Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M167/M167Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M168/M168Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M169/M169Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M170/M170Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M171/M171Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M172/M172Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M173/M173Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M174/M174Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M175/M175Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M176/M176Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M177/M177Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M178/M178Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M179/M179Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M180/M180Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M181/M181Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M182/M182Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M183/M183Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M184/M184Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M185/M185Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M186/M186Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M187/M187Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M188/M188Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M189/M189Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M190/M190Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M191/M191Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M192/M192Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M193/M193Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M194/M194Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M195/M195Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M196/M196Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M197/M197Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M198/M198Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M199/M199Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M200/M200Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M201/M201Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M202/M202Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M203/M203Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M204/M204Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M205/M205Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M206/M206Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M207/M207Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M208/M208Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M209/M209Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M210/M210Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M211/M211Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M212/M212Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M213/M213Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M214/M214Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M215/M215Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M216/M216Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M217/M217Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M218/M218Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M219/M219Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M220/M220Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M221/M221Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M222/M222Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M223/M223Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M224/M224Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M225/M225Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M226/M226Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M227/M227Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M228/M228Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M229/M229Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M230/M230Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M231/M231Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M232/M232Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M233/M233Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M234/M234Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M235/M235Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M236/M236Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M237/M237Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M238/M238Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M239/M239Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M240/M240Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M241/M241Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M242/M242Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M243/M243Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M244/M244Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M245/M245Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M246/M246Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M247/M247Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M248/M248Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M249/M249Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M250/M250Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M251/M251Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M252/M252Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M253/M253Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M254/M254Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M255/M255Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M256/M256Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M257/M257Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M258/M258Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M259/M259Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M260/M260Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M261/M261Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M262/M262Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M263/M263Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M264/M264Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M265/M265Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M266/M266Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M267/M267Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M268/M268Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M269/M269Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M270/M270Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M271/M271Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M272/M272Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M273/M273Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M274/M274Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M275/M275Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M276/M276Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M277/M277Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M278/M278Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M279/M279Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M280/M280Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M281/M281Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M282/M282Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M283/M283Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M284/M284Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M285/M285Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M286/M286Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M287/M287Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M288/M288Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M289/M289Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M290/M290Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M291/M291Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M292/M292Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M293/M293Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M294/M294Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M295/M295Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M296/M296Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M297/M297Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M298/M298Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M299/M299Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M300/M300Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M301/M301Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M302/M302Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M303/M303Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M304/M304Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M305/M305Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M306/M306Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M307/M307Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M308/M308Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M309/M309Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M310/M310Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M311/M311Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M312/M312Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M313/M313Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M314/M314Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M315/M315Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M316/M316Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M317/M317Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M318/M318Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M319/M319Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M320/M320Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M321/M321Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M322/M322Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M323/M323Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M324/M324Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M325/M325Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M326/M326Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M327/M327Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M328/M328Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M329/M329Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M330/M330Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M331/M331Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M332/M332Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M333/M333Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M334/M334Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M335/M335Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M336/M336Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M337/M337Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M338/M338Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M339/M339Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M340/M340Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M341/M341Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M342/M342Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M343/M343Page.jsx","195","5657","2","REVIEW"
"frontend/src/modules/M344/M344Page.jsx","195","5657","2","REVIEW"
"frontend/src/pages/AdvancedMedicalCodingPage.jsx","365","15411","4","REVIEW"
"frontend/src/pages/AdvancedSearchPage.jsx","51","4252","1","REVIEW"
"frontend/src/pages/AgriculturalIntelligencePage.jsx","93","4142","7","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/AIAgentPage.jsx","233","10874","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/AIBackbonePage.jsx","277","12188","2","REVIEW"
"frontend/src/pages/AIBrainPage.jsx","283","13059","11","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/AIDashboard.jsx","855","37619","4","REVIEW"
"frontend/src/pages/AIOperationIntelligencePage.jsx","271","12982","6","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/AISelfHealingPage.jsx","264","12282","10","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/analytics/AdvancedAnalyticsDashboard.jsx","79","3282","1","REVIEW"
"frontend/src/pages/AnimalHealthPage.jsx","351","21429","19","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/AssetAccountingPage.jsx","353","17654","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/B2BMarketplace.jsx","436","21887","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/BlockchainVerificationPage.jsx","202","8150","2","REVIEW"
"frontend/src/pages/BulkOrderPage.jsx","315","17818","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/BulkPurchasePage.jsx","147","5510","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
"frontend/src/pages/CheckoutPage.jsx","291","13307","4","REVIEW"
"frontend/src/pages/ClimateAdvisoryPage.jsx","169","9531","2","REVIEW"
"frontend/src/pages/ClimateMonitoringPage.jsx","280","13795","6","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/ColdStoragePage.jsx","87","3836","3","REVIEW"
"frontend/src/pages/CommunityForumPage.jsx","49","3921","1","REVIEW"
"frontend/src/pages/CommunityManagementPage.jsx","365","17228","8","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/CompleteAIIntegrationPage.jsx","117","6473","7","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/CompleteERPIntegrationPage.jsx","125","6960","9","HIGH_PLACEHOLDER_DENSITY"
"frontend/src/pages/CompliancePage.jsx","103","4923","1","LIKELY_FALSE_POSITIVE_OR_MINOR_TODO"
