Type,File,Line,Issue,Severity
BROKEN_REQUIRE,weatherRoutes.js,8,../services/weatherService,HIGH
BROKEN_REQUIRE,weatherRoutes.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,wikipediaRoutes.js,9,../services/wikipediaService,HIGH
BROKEN_REQUIRE,wikipediaRoutes.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,advancedAIService.js,16,../utils/logger,HIGH
BROKEN_REQUIRE,advancedAIService.js,17,../database/connection,HIGH
BROKEN_REQUIRE,advancedAIService.js,18,../utils/statistics,HIGH
BROKEN_REQUIRE,advancedAIService.js,19,../middleware/auth,HIGH
BROKEN_REQUIRE,advancedAIService.js,20,../core/signalBus,HIGH
BROKEN_REQUIRE,advancedFeaturesService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,advancedFeaturesService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,advancedVoiceAI.js,14,../utils/logger,HIGH
BROKEN_REQUIRE,advancedVoiceAI.js,15,../middleware/auth,HIGH
BROKEN_REQUIRE,advancedVoiceAI.js,22,../database/pool,HIGH
BROKEN_REQUIRE,agriculturalIntelligenceService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,agriculturalIntelligenceService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,aiAdvisoryService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,aiAdvisoryService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,aiAdvisoryService.js,244,../middleware/auth,HIGH
BROKEN_REQUIRE,aiAgenticCompanionService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,aiAgenticCompanionService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,aiAgentService.js,27,../utils/logger,HIGH
BROKEN_REQUIRE,aiBackboneService.js,15,../utils/logger,HIGH
BROKEN_REQUIRE,aiBrainService.js,21,../utils/logger,HIGH
BROKEN_REQUIRE,aiCopilotService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,aiCopilotService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,aiCopilotService.js,16,../database/pool,HIGH
BROKEN_REQUIRE,aiGatewayService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,aiGatewayService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,aiOperationIntelligenceService.js,21,../utils/logger,HIGH
BROKEN_REQUIRE,aiOrchestrationService.js,3,../database/pool,HIGH
BROKEN_REQUIRE,aiSelfHealingService.js,21,../utils/logger,HIGH
BROKEN_REQUIRE,aiService.js,10,../utils/logger,HIGH
BROKEN_REQUIRE,aiService.js,11,../database/connection,HIGH
BROKEN_REQUIRE,aiService.js,12,../middleware/auth,HIGH
BROKEN_REQUIRE,analyticsMonitoringService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,analyticsMonitoringService.js,9,../database/pool,HIGH
BROKEN_REQUIRE,analyticsService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,analyticsService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,animalHealthService.js,20,../utils/logger,HIGH
BROKEN_REQUIRE,animalHealthService.js,21,../database/connection,HIGH
BROKEN_REQUIRE,arVrService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,arVrService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,arVrService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,assetAccountingService.js,32,../utils/logger,HIGH
BROKEN_REQUIRE,assetAccountingService.js,33,../core/withTransaction,HIGH
BROKEN_REQUIRE,assetAccountingService.js,56,../database/pool,HIGH
BROKEN_REQUIRE,auditService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,auditService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,authService.js,16,../utils/logger,HIGH
BROKEN_REQUIRE,authService.js,17,../database/connection,HIGH
BROKEN_REQUIRE,authService.js,24,../middleware/auth,HIGH
BROKEN_REQUIRE,backupService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,biodiversityService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,biodiversityService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,biodiversityService.js,16,../database/pool,HIGH
BROKEN_REQUIRE,blockchainTraceabilityService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,blockchainTraceabilityService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,blockchainTraceabilityService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,bulkOrderService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,bulkOrderService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,buyingClubService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,buyingClubService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,buyingClubService.js,324,../middleware/auth,HIGH
BROKEN_REQUIRE,catalogIntelligenceService.js,36,../utils/logger,HIGH
BROKEN_REQUIRE,civilDisruptionService.js,20,../utils/logger,HIGH
BROKEN_REQUIRE,civilDisruptionService.js,21,../database/pool,HIGH
BROKEN_REQUIRE,civilDisruptionService.js,22,../core/signalBus,HIGH
BROKEN_REQUIRE,coldStorageService.js,23,../utils/logger,HIGH
BROKEN_REQUIRE,coldStorageService.js,24,../database/pool,HIGH
BROKEN_REQUIRE,coldStorageService.js,25,../core/withTransaction,HIGH
BROKEN_REQUIRE,commerceRulesService.js,22,../utils/logger,HIGH
BROKEN_REQUIRE,commerceRulesService.js,23,../middleware/auth,HIGH
BROKEN_REQUIRE,commerceRulesService.js,24,../database/pool,HIGH
BROKEN_REQUIRE,companyService.js,9,../database/connection,HIGH
BROKEN_REQUIRE,companyService.js,10,../utils/logger,HIGH
BROKEN_REQUIRE,completeAIIntegrationService.js,19,../utils/logger,HIGH
BROKEN_REQUIRE,completeAIIntegrationService.js,20,../database/connection,HIGH
BROKEN_REQUIRE,completeAIIntegrationService.js,21,../core/signalBus,HIGH
BROKEN_REQUIRE,completeERPIntegrationService.js,17,../utils/logger,HIGH
BROKEN_REQUIRE,completeERPIntegrationService.js,18,../database/connection,HIGH
BROKEN_REQUIRE,completeERPIntegrationService.js,19,../core/signalBus,HIGH
BROKEN_REQUIRE,complianceService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,complianceService.js,16,../utils/logger,HIGH
BROKEN_REQUIRE,comprehensiveERPService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,comprehensiveERPService.js,12,../database/connection,HIGH
BROKEN_REQUIRE,comprehensiveERPService.js,13,../core/signalBus,HIGH
BROKEN_REQUIRE,consumerHealthService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,consumerHealthService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,consumerHealthService.js,10,../utils/disclaimers,HIGH
BROKEN_REQUIRE,consumerHealthService.js,16,../database/pool,HIGH
BROKEN_REQUIRE,conversationalAIService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,conversationalAIService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,conversationalAIService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,cooperativeShareService.js,20,../utils/logger,HIGH
BROKEN_REQUIRE,cooperativeShareService.js,21,../database/pool,HIGH
BROKEN_REQUIRE,cooperativeShareService.js,22,../core/withTransaction,HIGH
BROKEN_REQUIRE,costControlService.js,33,../utils/logger,HIGH
BROKEN_REQUIRE,costControlService.js,37,../database/pool,HIGH
BROKEN_REQUIRE,costService.js,18,../database/pool,HIGH
BROKEN_REQUIRE,cropPlanningService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,cropPlanningService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,dairyService.js,27,../utils/logger,HIGH
BROKEN_REQUIRE,dairyService.js,28,../database/connection,HIGH
BROKEN_REQUIRE,dairyService.js,29,../core/signalBus,HIGH
BROKEN_REQUIRE,decisionSupportService.js,12,../routes/decisionSupportRoutes,HIGH
BROKEN_REQUIRE,demandService.js,21,../database/pool,HIGH
BROKEN_REQUIRE,demandService.js,22,../utils/logger,HIGH
BROKEN_REQUIRE,digitalProductPassportService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,digitalProductPassportService.js,12,../middleware/auth,HIGH
BROKEN_REQUIRE,digitalProductPassportService.js,13,../middleware/rateLimiter,HIGH
BROKEN_REQUIRE,digitalProductPassportService.js,21,../database/pool,HIGH
BROKEN_REQUIRE,digitalTwinService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,digitalTwinService.js,9,../database/connection,HIGH
BROKEN_REQUIRE,dprGenerationService.js,31,../utils/logger,HIGH
BROKEN_REQUIRE,dprGenerationService.js,32,../database/pool,HIGH
BROKEN_REQUIRE,dynamicPricingService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,dynamicPricingService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,dynamicPricingService.js,9,../core/mcda,HIGH
BROKEN_REQUIRE,dynamicPricingService.js,438,../database/pool,HIGH
BROKEN_REQUIRE,ecommerceAIService.js,17,../utils/logger,HIGH
BROKEN_REQUIRE,ecommerceAIService.js,18,../database/connection,HIGH
BROKEN_REQUIRE,ecommerceAIService.js,19,../core/signalBus,HIGH
BROKEN_REQUIRE,ecommerceBusinessSalesService.js,17,../utils/logger,HIGH
BROKEN_REQUIRE,ecommerceBusinessSalesService.js,18,../database/connection,HIGH
BROKEN_REQUIRE,ecommerceBusinessSalesService.js,19,../core/signalBus,HIGH
BROKEN_REQUIRE,ecommerceERPService.js,22,../utils/logger,HIGH
BROKEN_REQUIRE,ecommerceERPService.js,23,../database/connection,HIGH
BROKEN_REQUIRE,ecommerceERPService.js,24,../core/signalBus,HIGH
BROKEN_REQUIRE,ecommerceIntegrationService.js,21,../utils/logger,HIGH
BROKEN_REQUIRE,ecommerceIntegrationService.js,22,../database/connection,HIGH
BROKEN_REQUIRE,ecommerceIntegrationService.js,23,../core/signalBus,HIGH
BROKEN_REQUIRE,ecommerceMarketingService.js,18,../utils/logger,HIGH
BROKEN_REQUIRE,ecommerceMarketingService.js,19,../database/connection,HIGH
BROKEN_REQUIRE,ecommerceMarketingService.js,20,../core/signalBus,HIGH
BROKEN_REQUIRE,ecommerceService.js,15,../utils/logger,HIGH
BROKEN_REQUIRE,ecommerceService.js,16,../database/connection,HIGH
BROKEN_REQUIRE,ecommerceService.js,17,../core/signalBus,HIGH
BROKEN_REQUIRE,enterpriseControlService.js,22,../database/connection,HIGH
BROKEN_REQUIRE,enterpriseControlService.js,23,../middleware/auth,HIGH
BROKEN_REQUIRE,enterpriseControlService.js,24,../middleware/admin,HIGH
BROKEN_REQUIRE,enterpriseControlService.js,25,../utils/logger,HIGH
BROKEN_REQUIRE,enterpriseControlService.js,26,../core/signalBus,HIGH
BROKEN_REQUIRE,enterpriseMemoryService.js,54,../utils/logger,HIGH
BROKEN_REQUIRE,enterpriseMemoryService.js,55,../middleware/auth,HIGH
BROKEN_REQUIRE,enterpriseMemoryService.js,56,../database/pool,HIGH
BROKEN_REQUIRE,enterpriseMemoryService.js,57,../core/signalBus,HIGH
BROKEN_REQUIRE,equipmentExchangeService.js,11,../database/pool,HIGH
BROKEN_REQUIRE,erpService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,erpService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,erpService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,erpService.js,10,../middleware/errorHandler,HIGH
BROKEN_REQUIRE,escrowService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,escrowService.js,8,../database/pool,HIGH
BROKEN_REQUIRE,experienceLayerService.js,27,../database/pool,HIGH
BROKEN_REQUIRE,experienceLayerService.js,28,../utils/logger,HIGH
BROKEN_REQUIRE,farmerService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,farmerService.js,7,../database/connection,HIGH
BROKEN_REQUIRE,farmerService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,farmerTrainingService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,farmerTrainingService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,farmerTrainingService.js,9,../core/signalBus,HIGH
BROKEN_REQUIRE,farmerTrainingService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,farmerValueService.js,35,../database/pool,HIGH
BROKEN_REQUIRE,farmerValueService.js,36,../middleware/auth,HIGH
BROKEN_REQUIRE,farmerValueService.js,37,../utils/logger,HIGH
BROKEN_REQUIRE,farmerValueService.js,38,../core/mcda,HIGH
BROKEN_REQUIRE,fertilizerInventoryService.js,26,../utils/logger,HIGH
BROKEN_REQUIRE,fertilizerInventoryService.js,27,../database/connection,HIGH
BROKEN_REQUIRE,fertilizerInventoryService.js,28,../core/withTransaction,HIGH
BROKEN_REQUIRE,financialService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,financialService.js,7,../core/withTransaction,HIGH
BROKEN_REQUIRE,financialService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,financialService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,financialService.js,11,../core/mcda,HIGH
BROKEN_REQUIRE,financialService.js,12,../core/outcomeSink,HIGH
BROKEN_REQUIRE,foluBenchmarkService.js,28,../database/pool,HIGH
BROKEN_REQUIRE,foodIntelligenceService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,foodIntelligenceService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,foodIntelligenceService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,foodSafetyService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,foodSafetyService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,foodSafetyService.js,11,../middleware/rateLimiter,HIGH
BROKEN_REQUIRE,foodSafetyService.js,12,../core/signalBus,HIGH
BROKEN_REQUIRE,foodSafetyService.js,18,../database/pool,HIGH
BROKEN_REQUIRE,formService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,formService.js,10,../database/connection,HIGH
BROKEN_REQUIRE,formService.js,11,../middleware/auth,HIGH
BROKEN_REQUIRE,freightPoolingService.js,21,../database/pool,HIGH
BROKEN_REQUIRE,freightPoolingService.js,22,../utils/logger,HIGH
BROKEN_REQUIRE,geofencingService.js,40,../database/pool,HIGH
BROKEN_REQUIRE,geofencingService.js,41,../utils/logger,HIGH
BROKEN_REQUIRE,geofencingService.js,42,../utils/geo,HIGH
BROKEN_REQUIRE,geofencingService.js,43,../core/signalBus,HIGH
BROKEN_REQUIRE,giIntelligenceService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,giIntelligenceService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,giIntelligenceService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,glutWarningService.js,21,../database/pool,HIGH
BROKEN_REQUIRE,goatService.js,21,../utils/logger,HIGH
BROKEN_REQUIRE,goatService.js,22,../database/connection,HIGH
BROKEN_REQUIRE,goatService.js,23,../core/signalBus,HIGH
BROKEN_REQUIRE,governanceService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,governanceService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,governmentSchemeService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,governmentSchemeService.js,8,../websocket,HIGH
BROKEN_REQUIRE,governmentSchemeService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,governmentSchemeService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,greenhouseService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,greenhouseService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,gstService.js,34,../utils/logger,HIGH
BROKEN_REQUIRE,gstService.js,35,../core/withTransaction,HIGH
BROKEN_REQUIRE,gstService.js,50,../database/pool,HIGH
BROKEN_REQUIRE,householdEconomyService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,householdEconomyService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,householdEconomyService.js,169,../middleware/auth,HIGH
BROKEN_REQUIRE,hrService.js,12,../utils/logger,HIGH
BROKEN_REQUIRE,hrService.js,13,../database/connection,HIGH
BROKEN_REQUIRE,hrService.js,14,../core/signalBus,HIGH
BROKEN_REQUIRE,hrService.js,17,../utils/statistics,HIGH
BROKEN_REQUIRE,indigenousKnowledgeService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,indigenousKnowledgeService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,indigenousKnowledgeService.js,16,../database/pool,HIGH
BROKEN_REQUIRE,institutionalProcurementService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,institutionalProcurementService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,institutionalProcurementService.js,11,../middleware/rateLimiter,HIGH
BROKEN_REQUIRE,institutionalProcurementService.js,17,../database/pool,HIGH
BROKEN_REQUIRE,insuranceClaimsService.js,5,../utils/logger,HIGH
BROKEN_REQUIRE,insuranceClaimsService.js,7,../websocket,HIGH
BROKEN_REQUIRE,insuranceClaimsService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,insuranceClaimsService.js,9,../core/signalBus,HIGH
BROKEN_REQUIRE,insuranceFraudDetectionService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,insuranceFraudDetectionService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,insurancePolicyIssuanceService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,insurancePolicyIssuanceService.js,13,../database/pool,HIGH
BROKEN_REQUIRE,insurancePremiumService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,insurancePremiumService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,insuranceService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,insuranceService.js,7,../database/connection,HIGH
BROKEN_REQUIRE,insuranceService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,iotIntegrationService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,iotIntegrationService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,iotIntegrationService.js,10,../core/signalBus,HIGH
BROKEN_REQUIRE,iotIntegrationService.js,21,../database/pool,HIGH
BROKEN_REQUIRE,iotSensorService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,iotSensorService.js,9,../database/connection,HIGH
BROKEN_REQUIRE,knowledgeGraphService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,knowledgeGraphService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,knowledgeGraphService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,laboratoryERPService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,laboratoryERPService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,laboratoryERPService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,landRecordsService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,landRecordsService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,logisticsEnhancementService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,logisticsEnhancementService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,logisticsService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,logisticsService.js,7,../database/connection,HIGH
BROKEN_REQUIRE,logisticsService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,logisticsService.js,172,../index,HIGH
BROKEN_REQUIRE,logisticsService.js,213,../index,HIGH
BROKEN_REQUIRE,machineryAccessService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,machineryAccessService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,machineryAccessService.js,176,../middleware/auth,HIGH
BROKEN_REQUIRE,marketAccessService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,marketAccessService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,marketAccessService.js,172,../middleware/auth,HIGH
BROKEN_REQUIRE,marketDataService.js,28,../database/pool,HIGH
BROKEN_REQUIRE,marketDataService.js,29,../utils/logger,HIGH
BROKEN_REQUIRE,marketIntelligenceService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,marketIntelligenceService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,marketIntelligenceService.js,144,../middleware/auth,HIGH
BROKEN_REQUIRE,merchandisingService.js,36,../utils/logger,HIGH
BROKEN_REQUIRE,millCircuitService.js,21,../utils/logger,HIGH
BROKEN_REQUIRE,millCircuitService.js,22,../middleware/auth,HIGH
BROKEN_REQUIRE,millCircuitService.js,26,../database/pool,HIGH
BROKEN_REQUIRE,mobilityRidesService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,mobilityRidesService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,mobilityRidesService.js,216,../middleware/auth,HIGH
BROKEN_REQUIRE,moduleCatalogService.js,2,../utils/logger,HIGH
BROKEN_REQUIRE,moduleCatalogService.js,7,../middleware/rateLimiter,HIGH
BROKEN_REQUIRE,multilingualService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,multilingualService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,multilingualService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,neProductIntelligenceService.js,31,../utils/logger,HIGH
BROKEN_REQUIRE,neProductIntelligenceService.js,32,../middleware/auth,HIGH
BROKEN_REQUIRE,nutrientValueSalesService.js,24,../utils/logger,HIGH
BROKEN_REQUIRE,nutrientValueSalesService.js,25,../database/connection,HIGH
BROKEN_REQUIRE,nutrientValueSalesService.js,26,../core/signalBus,HIGH
BROKEN_REQUIRE,nutritionIntelligenceService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,nutritionIntelligenceService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,nutritionIntelligenceService.js,10,../utils/disclaimers,HIGH
BROKEN_REQUIRE,nutritionIntelligenceService.js,78,../database/pool,HIGH
BROKEN_REQUIRE,ocrService.js,50,../utils/logger,HIGH
BROKEN_REQUIRE,ocrService.js,51,../database/pool,HIGH
BROKEN_REQUIRE,offlinePaymentService.js,16,../utils/logger,HIGH
BROKEN_REQUIRE,offlinePaymentService.js,17,../middleware/auth,HIGH
BROKEN_REQUIRE,offlinePaymentService.js,26,../database/pool,HIGH
BROKEN_REQUIRE,offlineSyncService.js,19,../utils/logger,HIGH
BROKEN_REQUIRE,offlineSyncService.js,20,../middleware/auth,HIGH
BROKEN_REQUIRE,offlineSyncService.js,21,../middleware/rateLimiter,HIGH
BROKEN_REQUIRE,offlineSyncService.js,28,../database/pool,HIGH
BROKEN_REQUIRE,omnichannelAIService.js,10,../utils/logger,HIGH
BROKEN_REQUIRE,omnichannelAIService.js,11,../middleware/auth,HIGH
BROKEN_REQUIRE,omnichannelAIService.js,17,../database/pool,HIGH
BROKEN_REQUIRE,orderService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,orderService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,orderService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,orderService.js,10,../middleware/admin,HIGH
BROKEN_REQUIRE,orderService.js,11,../core/signalBus,HIGH
BROKEN_REQUIRE,orderService.js,293,../index,HIGH
BROKEN_REQUIRE,orderService.js,457,../index,HIGH
BROKEN_REQUIRE,organicTraceabilityService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,organicTraceabilityService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,organicTraceabilityService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,organizationManagementService.js,12,../database/connection,HIGH
BROKEN_REQUIRE,organizationManagementService.js,15,../utils/logger,HIGH
BROKEN_REQUIRE,pigService.js,23,../utils/logger,HIGH
BROKEN_REQUIRE,pigService.js,24,../database/connection,HIGH
BROKEN_REQUIRE,pigService.js,25,../core/signalBus,HIGH
BROKEN_REQUIRE,platformConfigurationService.js,12,../database/connection,HIGH
BROKEN_REQUIRE,platformConfigurationService.js,15,../utils/logger,HIGH
BROKEN_REQUIRE,platformCoreService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,platformCoreService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,poultryService.js,21,../utils/logger,HIGH
BROKEN_REQUIRE,poultryService.js,22,../database/connection,HIGH
BROKEN_REQUIRE,poultryService.js,23,../core/signalBus,HIGH
BROKEN_REQUIRE,predictiveAnalyticsService.js,8,../utils/logger,HIGH
BROKEN_REQUIRE,predictiveAnalyticsService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,predictiveAnalyticsService.js,15,../database/pool,HIGH
BROKEN_REQUIRE,preSeasonOrderService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,preSeasonOrderService.js,8,../websocket,HIGH
BROKEN_REQUIRE,preSeasonOrderService.js,9,../middleware/auth,HIGH
BROKEN_REQUIRE,procurementSubscriptionService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,procurementSubscriptionService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,procurementSubscriptionService.js,291,../middleware/auth,HIGH
BROKEN_REQUIRE,productMediaAIService.js,23,../database/connection,HIGH
BROKEN_REQUIRE,productMediaAIService.js,24,../utils/logger,HIGH
BROKEN_REQUIRE,productReviewService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,productReviewService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,productService.js,6,../utils/logger,HIGH
BROKEN_REQUIRE,productService.js,7,../database/connection,HIGH
BROKEN_REQUIRE,productService.js,8,../middleware/auth,HIGH
BROKEN_REQUIRE,projectSystemsService.js,35,../utils/logger,HIGH
BROKEN_REQUIRE,projectSystemsService.js,49,../database/pool,HIGH
BROKEN_REQUIRE,realtimeMonitoringService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,realtimeMonitoringService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,recipeIntelligenceService.js,9,../utils/logger,HIGH
BROKEN_REQUIRE,recipeIntelligenceService.js,10,../middleware/auth,HIGH
BROKEN_REQUIRE,recipeIntelligenceService.js,11,../middleware/rateLimiter,HIGH
BROKEN_REQUIRE,recipeIntelligenceService.js,17,../database/pool,HIGH
BROKEN_REQUIRE,recoveredFinanceService.js,22,../database/pool,HIGH
BROKEN_REQUIRE,recoveredFinanceService.js,23,../utils/logger,HIGH
BROKEN_REQUIRE,regionalVarietyService.js,13,../utils/logger,HIGH
BROKEN_REQUIRE,regionalVarietyService.js,14,../database/pool,HIGH
BROKEN_REQUIRE,renewableEnergyService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,renewableEnergyService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,renewableEnergyService.js,248,../middleware/auth,HIGH
BROKEN_REQUIRE,returnLoadBoardService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,revenueService.js,14,../database/pool,HIGH
BROKEN_REQUIRE,revenueService.js,15,../utils/logger,HIGH
BROKEN_REQUIRE,rfqService.js,12,../database/pool,HIGH
BROKEN_REQUIRE,rfqService.js,13,../core/signalBus,HIGH
BROKEN_REQUIRE,riskPricingService.js,47,../database/pool,HIGH
BROKEN_REQUIRE,riskPricingService.js,48,../utils/logger,HIGH
BROKEN_REQUIRE,roleManagementService.js,7,../utils/logger,HIGH
BROKEN_REQUIRE,roleManagementService.js,8,../database/connection,HIGH
BROKEN_REQUIRE,ruralEnterpriseService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,ruralEnterpriseService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,ruralEnterpriseService.js,322,../middleware/auth,HIGH
BROKEN_REQUIRE,ruralFinanceService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,ruralFinanceService.js,11,../utils/logger,HIGH
BROKEN_REQUIRE,ruralFinanceService.js,174,../middleware/auth,HIGH
BROKEN_REQUIRE,seedVaultService.js,10,../database/pool,HIGH
BROKEN_REQUIRE,sellerRankingService.js,27,../database/pool,HIGH
BROKEN_REQUIRE,sharedInfraService.js,34,../utils/logger,HIGH
BROKEN_REQUIRE,sharedInfraService.js,36,../middleware/auth,HIGH
BROKEN_REQUIRE,sharedInfraService.js,37,../database/pool,HIGH
